faction_episode_id;faction_id;faction_name ;faction_party_ids;parliament_id;seats;faction_start;faction_end
CH_NT-NR_1995__CH_CVP|PDC_NT__8;CH_NT-NR_1995__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1995;33;20jan1999;28feb1999
CH_NT-NR_1995__CH_CVP|PDC_NT__9;CH_NT-NR_1995__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1995;34;01mar1999;11mar1999
CH_NT-NR_1995__CH_CVP|PDC_NT__10;CH_NT-NR_1995__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1995;33;12mar1999;19apr1999
CH_NT-NR_1995__CH_CVP|PDC_NT__11;CH_NT-NR_1995__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1995;34;20apr1999;05dec1999
CH_NT-NR_1995__CH_NA|SD_NT__1;CH_NT-NR_1995__CH_NA|SD_NT;Demokratische Fraktion;"CH_NA|SD_NT;CH_LdT_RE-TI";CH_NT-NR_1995;5;25nov1996;18dec1998
CH_NT-NR_1995__CH_FPS_NT__1;CH_NT-NR_1995__CH_FPS_NT;Fraktion der Freiheits-Partei der Schweiz;"CH_FPS_NT;CH_LdT_RE-TI";CH_NT-NR_1995;8;04dec1995;02jun1996
CH_NT-NR_1995__CH_FPS_NT__2;CH_NT-NR_1995__CH_FPS_NT;Fraktion der Freiheits-Partei der Schweiz;"CH_FPS_NT;CH_LdT_RE-TI";CH_NT-NR_1995;7;03jun1996;24nov1996
CH_NT-NR_1995__CH_FPS_NT__3;CH_NT-NR_1995__CH_FPS_NT;Fraktion der Freiheits-Partei der Schweiz;CH_FPS_NT;CH_NT-NR_1995;6;25nov1996;19nov1998
CH_NT-NR_1995__CH_FPS_NT__4;CH_NT-NR_1995__CH_FPS_NT;Fraktion der Freiheits-Partei der Schweiz;CH_FPS_NT;CH_NT-NR_1995;5;20nov1998;16mar1999
CH_NT-NR_1995__CH_FPS_NT__5;CH_NT-NR_1995__CH_FPS_NT;Fraktion der Freiheits-Partei der Schweiz;"CH_FPS_NT;CH_NA|SD_NT;CH_LdT_RE-TI";CH_NT-NR_1995;9;17mar1999;16aug1999
CH_NT-NR_1995__CH_FPS_NT__6;CH_NT-NR_1995__CH_FPS_NT;Fraktion der Freiheits-Partei der Schweiz;"CH_FPS_NT;CH_NA|SD_NT;CH_LdT_RE-TI";CH_NT-NR_1995;8;17aug1999;05dec1999
CH_NT-NR_1995__CH_SVP|UDC_NT__1;CH_NT-NR_1995__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;CH_SVP|UDC_NT;CH_NT-NR_1995;29;04dec1995;02jun1996
CH_NT-NR_1995__CH_SVP|UDC_NT__2;CH_NT-NR_1995__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;CH_SVP|UDC_NT;CH_NT-NR_1995;30;03jun1996;31mar1998
CH_NT-NR_1995__CH_SVP|UDC_NT__3;CH_NT-NR_1995__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;CH_SVP|UDC_NT;CH_NT-NR_1995;29;01apr1998;26apr1998
CH_NT-NR_1995__CH_SVP|UDC_NT__4;CH_NT-NR_1995__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;CH_SVP|UDC_NT;CH_NT-NR_1995;30;27apr1998;19nov1998
CH_NT-NR_1995__CH_SVP|UDC_NT__5;CH_NT-NR_1995__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_FPS_NT";CH_NT-NR_1995;31;20nov1998;05dec1999
CH_NT-NR_1995__CH_none_NT__1;CH_NT-NR_1995__CH_none_NT;Fraktionslos;"CH_NA|SD_NT;CH_EDU|UDF_NT";CH_NT-NR_1995;4;04dec1995;24nov1996
CH_NT-NR_1995__CH_none_NT__2;CH_NT-NR_1995__CH_none_NT;Fraktionslos;CH_EDU|UDF_NT;CH_NT-NR_1995;1;25nov1996;18dec1998
CH_NT-NR_1995__CH_none_NT__3;CH_NT-NR_1995__CH_none_NT;Fraktionslos;"CH_NA|SD_NT;CH_LdT_RE-TI;CH_none_NT;CH_EDU|UDF_NT";CH_NT-NR_1995;6;19dec1998;16mar1999
CH_NT-NR_1995__CH_none_NT__4;CH_NT-NR_1995__CH_none_NT;Fraktionslos;"CH_none_NT;CH_EDU|UDF_NT";CH_NT-NR_1995;2;17mar1999;30may1999
CH_NT-NR_1995__CH_none_NT__5;CH_NT-NR_1995__CH_none_NT;Fraktionslos;CH_EDU|UDF_NT;CH_NT-NR_1995;1;31may1999;16aug1999
CH_NT-NR_1995__CH_none_NT__6;CH_NT-NR_1995__CH_none_NT;Fraktionslos;"CH_none_NT;CH_EDU|UDF_NT";CH_NT-NR_1995;2;17aug1999;05dec1999
CH_NT-NR_1995__CH_FDP|PRD_NT__1;CH_NT-NR_1995__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1995;45;04dec1995;24nov1996
CH_NT-NR_1995__CH_FDP|PRD_NT__2;CH_NT-NR_1995__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1995;44;25nov1996;11mar1998
CH_NT-NR_1995__CH_FDP|PRD_NT__3;CH_NT-NR_1995__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1995;43;12mar1998;26apr1998
CH_NT-NR_1995__CH_FDP|PRD_NT__4;CH_NT-NR_1995__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1995;44;27apr1998;05dec1999
CH_NT-NR_1995__CH_Grue_NT__1;CH_NT-NR_1995__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR";CH_NT-NR_1995;10;04dec1995;25aug1998
CH_NT-NR_1995__CH_Grue_NT__2;CH_NT-NR_1995__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR;CH_none_NT";CH_NT-NR_1995;11;26aug1998;05dec1999
CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT__1;CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT;LdU/EVP-Fraktion;"CH_EVP|PEP_NT;CH_LdU|ADI_NT";CH_NT-NR_1995;5;04dec1995;02jan1999
CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT__2;CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT;LdU/EVP-Fraktion;"CH_EVP|PEP_NT;CH_LdU|ADI_NT";CH_NT-NR_1995;4;03jan1999;28feb1999
CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT__3;CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT;LdU/EVP-Fraktion;"CH_LdU|ADI_NT;CH_EVP|PEP_NT";CH_NT-NR_1995;5;01mar1999;30may1999
CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT__4;CH_NT-NR_1995__CH_LdU|ADI_NT--CH_EVP|PEP_NT;LdU/EVP-Fraktion;"CH_LdU|ADI_NT;CH_EVP|PEP_NT";CH_NT-NR_1995;6;31may1999;05dec1999
CH_NT-NR_1995__CH_LPS_NT__1;CH_NT-NR_1995__CH_LPS_NT;Liberale Fraktion;CH_LPS_NT;CH_NT-NR_1995;6;04dec1995;05dec1995
CH_NT-NR_1995__CH_LPS_NT__2;CH_NT-NR_1995__CH_LPS_NT;Liberale Fraktion;CH_LPS_NT;CH_NT-NR_1995;7;06dec1995;05dec1999
CH_NT-NR_1995__CH_SP|PS_NT__1;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_none_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;58;04dec1995;16jun1996
CH_NT-NR_1995__CH_SP|PS_NT__2;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_none_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;57;17jun1996;15sep1996
CH_NT-NR_1995__CH_SP|PS_NT__3;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_none_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;58;16sep1996;31dec1996
CH_NT-NR_1995__CH_SP|PS_NT__4;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;57;01jan1997;02mar1997
CH_NT-NR_1995__CH_SP|PS_NT__5;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;58;03mar1997;05jun1997
CH_NT-NR_1995__CH_SP|PS_NT__6;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;57;06jun1997;08jun1997
CH_NT-NR_1995__CH_SP|PS_NT__7;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;58;09jun1997;19dec1997
CH_NT-NR_1995__CH_SP|PS_NT__8;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;57;20dec1997;18jan1998
CH_NT-NR_1995__CH_SP|PS_NT__9;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;58;19jan1998;15apr1998
CH_NT-NR_1995__CH_SP|PS_NT__10;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;57;16apr1998;26apr1998
CH_NT-NR_1995__CH_SP|PS_NT__11;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;58;27apr1998;25aug1998
CH_NT-NR_1995__CH_SP|PS_NT__12;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;57;26aug1998;10jun1999
CH_NT-NR_1995__CH_SP|PS_NT__13;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;56;11jun1999;13jun1999
CH_NT-NR_1995__CH_SP|PS_NT__14;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;57;14jun1999;30nov1999
CH_NT-NR_1995__CH_SP|PS_NT__15;CH_NT-NR_1995__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1995;56;01dec1999;05dec1999
CH_NT-NR_1999__CH_CVP|PDC_NT__1;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;35;06dec1999;05oct2001
CH_NT-NR_1999__CH_CVP|PDC_NT__2;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;34;06oct2001;15nov2001
CH_NT-NR_1999__CH_CVP|PDC_NT__3;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;35;16nov2001;04oct2002
CH_NT-NR_1999__CH_CVP|PDC_NT__4;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;33;05oct2002;06oct2002
CH_NT-NR_1999__CH_CVP|PDC_NT__5;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;35;07oct2002;22mar2003
CH_NT-NR_1999__CH_CVP|PDC_NT__6;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;34;23mar2003;04may2003
CH_NT-NR_1999__CH_CVP|PDC_NT__7;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;35;05may2003;11jul2003
CH_NT-NR_1999__CH_CVP|PDC_NT__8;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;34;12jul2003;14sep2003
CH_NT-NR_1999__CH_CVP|PDC_NT__9;CH_NT-NR_1999__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1999;35;15sep2003;30nov2003
CH_NT-NR_1999__CH_EVP|PEP_NT--CH_LdU|ADI_NT__1;CH_NT-NR_1999__CH_EVP|PEP_NT--CH_LdU|ADI_NT;Evangelische und Unabhängige Fraktion;"CH_EVP|PEP_NT;CH_EDU|UDF_NT;CH_LdU|ADI_NT";CH_NT-NR_1999;5;06dec1999;30nov2003
CH_NT-NR_1999__CH_SVP|UDC_NT__1;CH_NT-NR_1999__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_FPS_NT";CH_NT-NR_1999;44;06dec1999;12mar2001
CH_NT-NR_1999__CH_SVP|UDC_NT__2;CH_NT-NR_1999__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_FPS_NT";CH_NT-NR_1999;45;13mar2001;30nov2003
CH_NT-NR_1999__CH_none_NT__1;CH_NT-NR_1999__CH_none_NT;Fraktionslos;"CH_LdT_RE-TI;CH_AdG_RE-GE;CH_NA|SD_NT;CH_PdA_NT";CH_NT-NR_1999;6;06dec1999;15dec1999
CH_NT-NR_1999__CH_none_NT__2;CH_NT-NR_1999__CH_none_NT;Fraktionslos;"CH_LdT_RE-TI;CH_NA|SD_NT;CH_PdA_NT";CH_NT-NR_1999;4;16dec1999;05oct2001
CH_NT-NR_1999__CH_none_NT__3;CH_NT-NR_1999__CH_none_NT;Fraktionslos;"CH_LdT_RE-TI;CH_NA|SD_NT;CH_PdA_NT";CH_NT-NR_1999;5;06oct2001;30nov2003
CH_NT-NR_1999__CH_FDP|PRD_NT__1;CH_NT-NR_1999__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1999;43;06dec1999;22aug2000
CH_NT-NR_1999__CH_FDP|PRD_NT__2;CH_NT-NR_1999__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1999;42;23aug2000;24sep2000
CH_NT-NR_1999__CH_FDP|PRD_NT__3;CH_NT-NR_1999__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1999;43;25sep2000;12mar2001
CH_NT-NR_1999__CH_FDP|PRD_NT__4;CH_NT-NR_1999__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1999;42;13mar2001;30nov2003
CH_NT-NR_1999__CH_Grue_NT__1;CH_NT-NR_1999__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR";CH_NT-NR_1999;10;06dec1999;31may2001
CH_NT-NR_1999__CH_Grue_NT__2;CH_NT-NR_1999__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR";CH_NT-NR_1999;9;01jun2001;04jun2001
CH_NT-NR_1999__CH_Grue_NT__3;CH_NT-NR_1999__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR";CH_NT-NR_1999;10;05jun2001;30nov2003
CH_NT-NR_1999__CH_LPS_NT__1;CH_NT-NR_1999__CH_LPS_NT;Liberale Fraktion;CH_LPS_NT;CH_NT-NR_1999;6;06dec1999;30nov2003
CH_NT-NR_1999__CH_SP|PS_NT__1;CH_NT-NR_1999__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1999;51;06dec1999;15dec1999
CH_NT-NR_1999__CH_SP|PS_NT__2;CH_NT-NR_1999__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1999;53;16dec1999;10may2000
CH_NT-NR_1999__CH_SP|PS_NT__3;CH_NT-NR_1999__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1999;52;11may2000;04jun2000
CH_NT-NR_1999__CH_SP|PS_NT__4;CH_NT-NR_1999__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE;CH_PdA_NT";CH_NT-NR_1999;53;05jun2000;05oct2001
CH_NT-NR_1999__CH_SP|PS_NT__5;CH_NT-NR_1999__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE";CH_NT-NR_1999;52;06oct2001;22mar2002
CH_NT-NR_1999__CH_SP|PS_NT__6;CH_NT-NR_1999__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE";CH_NT-NR_1999;51;23mar2002;14apr2002
CH_NT-NR_1999__CH_SP|PS_NT__7;CH_NT-NR_1999__CH_SP|PS_NT;Sozialdemokratische Fraktion;"CH_SP|PS_NT;CH_AdG_RE-GE";CH_NT-NR_1999;52;15apr2002;30nov2003
CH_NT-NR_2003__CH_CVP|PDC_NT__1;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;28;01dec2003;28feb2005
CH_NT-NR_2003__CH_CVP|PDC_NT__2;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;27;01mar2005;25may2005
CH_NT-NR_2003__CH_CVP|PDC_NT__3;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;26;26may2005;29may2005
CH_NT-NR_2003__CH_CVP|PDC_NT__4;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;28;31may2005;13jun2006
CH_NT-NR_2003__CH_CVP|PDC_NT__5;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;27;14jun2006;30jun2006
CH_NT-NR_2003__CH_CVP|PDC_NT__6;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;26;01jul2006;17sep2006
CH_NT-NR_2003__CH_CVP|PDC_NT__7;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;28;18sep2006;14dec2006
CH_NT-NR_2003__CH_CVP|PDC_NT__8;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;27;15dec2006;17dec2006
CH_NT-NR_2003__CH_CVP|PDC_NT__9;CH_NT-NR_2003__CH_CVP|PDC_NT;Christlichdemokratische Fraktion;CH_CVP|PDC_NT;CH_NT-NR_2003;28;18dec2006;02dec2007
CH_NT-NR_2003__CH_EVP|PEP_NT--CH_EDU|UDF_NT__1;CH_NT-NR_2003__CH_EVP|PEP_NT--CH_EDU|UDF_NT;EVP/EDU Fraktion;"CH_EVP|PEP_NT;CH_EDU|UDF_NT";CH_NT-NR_2003;5;01dec2003;02dec2007
CH_NT-NR_2003__CH_SVP|UDC_NT__1;CH_NT-NR_2003__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_LdT_RE-TI";CH_NT-NR_2003;56;01dec2003;10dec2003
CH_NT-NR_2003__CH_SVP|UDC_NT__2;CH_NT-NR_2003__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_LdT_RE-TI";CH_NT-NR_2003;55;11dec2003;29feb2004
CH_NT-NR_2003__CH_SVP|UDC_NT__3;CH_NT-NR_2003__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_LdT_RE-TI";CH_NT-NR_2003;56;01mar2004;05may2005
CH_NT-NR_2003__CH_SVP|UDC_NT__4;CH_NT-NR_2003__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_LdT_RE-TI";CH_NT-NR_2003;55;06may2005;29may2005
CH_NT-NR_2003__CH_SVP|UDC_NT__5;CH_NT-NR_2003__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_LdT_RE-TI";CH_NT-NR_2003;56;30may2005;11may2006
CH_NT-NR_2003__CH_SVP|UDC_NT__6;CH_NT-NR_2003__CH_SVP|UDC_NT;Fraktion der Schweizerischen Volkspartei;"CH_SVP|UDC_NT;CH_LdT_RE-TI";CH_NT-NR_2003;55;12may2006;02dec2007
CH_NT-NR_2003__CH_none_NT__1;CH_NT-NR_2003__CH_none_NT;Fraktionslos;"CH_NA|SD_NT;CH_PdA_NT;CH_AdG_RE-GE";CH_NT-NR_2003;4;01dec2003;19aug2004
CH_NT-NR_2003__CH_none_NT__2;CH_NT-NR_2003__CH_none_NT;Fraktionslos;"CH_GLP|PVL_NT;CH_NA|SD_NT;CH_PdA_NT;CH_AdG_RE-GE";CH_NT-NR_2003;5;20aug2004;11may2006
CH_NT-NR_2003__CH_none_NT__3;CH_NT-NR_2003__CH_none_NT;Fraktionslos;"CH_GLP|PVL_NT;CH_NA|SD_NT;CH_PdA_NT;CH_SVP|UDC_NT;CH_AdG_RE-GE";CH_NT-NR_2003;6;12may2006;02dec2007
CH_NT-NR_2003__CH_FDP|PRD_NT__1;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;40;01dec2003;15sep2006
CH_NT-NR_2003__CH_FDP|PRD_NT__2;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;39;16sep2006;17sep2006
CH_NT-NR_2003__CH_FDP|PRD_NT__3;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;40;18sep2006;02dec2006
CH_NT-NR_2003__CH_FDP|PRD_NT__4;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;39;03dec2006;08dec2006
CH_NT-NR_2003__CH_FDP|PRD_NT__5;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;38;09dec2006;10dec2006
CH_NT-NR_2003__CH_FDP|PRD_NT__6;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;39;11dec2006;28feb2007
CH_NT-NR_2003__CH_FDP|PRD_NT__7;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;38;01mar2007;04mar2007
CH_NT-NR_2003__CH_FDP|PRD_NT__8;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;40;05mar2007;29may2007
CH_NT-NR_2003__CH_FDP|PRD_NT__9;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;39;30may2007;03jun2007
CH_NT-NR_2003__CH_FDP|PRD_NT__10;CH_NT-NR_2003__CH_FDP|PRD_NT;Freisinnig-demokratische Fraktion;"CH_FDP|PRD_NT;CH_LPS_NT";CH_NT-NR_2003;40;04jun2007;02dec2007
CH_NT-NR_2003__CH_Grue_NT__1;CH_NT-NR_2003__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR;CH_FGr|ASF_RE-ZG";CH_NT-NR_2003;15;01dec2003;19aug2004
CH_NT-NR_2003__CH_Grue_NT__2;CH_NT-NR_2003__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR;CH_FGr|ASF_RE-ZG";CH_NT-NR_2003;14;20aug2004;25may2005
CH_NT-NR_2003__CH_Grue_NT__3;CH_NT-NR_2003__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR;CH_FGr|ASF_RE-ZG";CH_NT-NR_2003;13;26may2005;30may2005
CH_NT-NR_2003__CH_Grue_NT__4;CH_NT-NR_2003__CH_Grue_NT;Grüne Fraktion;"CH_Grue_NT;CH_CsP|PCS_RE-FR;CH_FGr|ASF_RE-ZG";CH_NT-NR_2003;14;31may2005;04mar2006
CH_NT-NR_2003__CH_Grue_NT__5;CH_NT-NR_2003__CH_Grue_NT;Grüne Fraktion;"CH_CsP|PCS_RE-FR;CH_Grue_NT;CH_FGr|ASF_RE-ZG";CH_NT-NR_2003;14;06mar2006;02dec2007
CH_NT-NR_2003__CH_SP|PS_NT__1;CH_NT-NR_2003__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_2003;52;01dec2003;31jul2004
CH_NT-NR_2003__CH_SP|PS_NT__2;CH_NT-NR_2003__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_2003;51;01aug2004;19sep2004
CH_NT-NR_2003__CH_SP|PS_NT__3;CH_NT-NR_2003__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_2003;52;20sep2004;06may2005
