pers_id;polca_id;id_nl_pdc_num;id_pdc_code;id_de_manow;id_de_parliament;id_ch_parliament;id_ie_parliament;id_uk_scotparl;wikidata_id;last_name;first_name;other_name;gender;birth_date;death_date;birth_place_raw;citizenship_canton;hometown_raw;title_raw;military_raw;initials;twitter_screen_name;twitter_id;;;;PolCa-PartyWhenEnteredParliament;PolCa-nonpoliticalprepar;PolCa-politicalprepar;ohmura-career-type;ohmura-mandate
DE_Staudinger_Hildegard_1959;;;;144546;;;;;;Staudinger;Hildegard;NA;f;01jan1959;NA;NA;;;NA;;;;;;;;;;;;
DE_Staudinger_Walter_1948;;;;80493;;;;;;Staudinger;Walter;NA;m;30sep1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Staudt_Alfred_1958;;;;110810;;;;;;Staudt;Alfred-Matthias;NA;m;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Staudt_Eduard_1895;;;;9427;;;;;;Staudt;Eduard;NA;m;26may1895;18sep1976;Nuernberg;;;NA;;;;;;;;;;;;
DE_Staudt_Ralf_1966;;;;143489;;;;;;Staudt;Ralf;NA;m;01jan1966;NA;NA;;;NA;;;;;;;;;;;;
DE_Staudt_Reinhold_1928;;;;80600;11002221;;;;;Staudt;Reinhold;NA;m;16sep1928;11sep1978;NA;;;Dr;;;;;;;;;;;;
DE_Stauf_Karl_1900;;;;9428;;;;;;Stauf;Karl;NA;m;09mar1900;07oct1911;Gruenberg;;;NA;;;;;;;;;;;;
DE_Stauffenberg_Franz_1938;;;;70128;11002222;;;;;Stauffenberg-Schenk;Franz-Ludwig-Gustav-Maria;Grafvon;m;04may1938;NC;NA;;;NA;;;;;;;;;;;;
DE_Stauffenberg_Hans_1911;;;;11159;;;;;;Stauffenberg;Hans-Christoph-Schenk;Freiherr-von;m;07oct1911;NA;Ritissen;;;NA;;;;;;;;;;;;
DE_Stauffer_Andreas_1970;;;;141808;;;;;;Stauffer;Andreas;NA;m;01jan1970;NA;NA;;;NA;;;;;;;;;;;;
DE_Stauffer_Horst_1934;;;;173109;;;;;;Stauffer;Horst;NA;m;01jan1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Stavenhagen_Fritz_1945;;;;;;;;;;Stavenhagen;Fritz;NA;m;1945;;Klettwitz;;;NA;;;;;;;;;;;;
DE_Stavenhagen_Lutz_1940;;;;70376;11002223;;;;;Stavenhagen;Lutz-Georg;NA;m;06may1940;31may1992;NA;;;Dr;;;;;;;;;;;;
DE_Stavenhagen_Stefanie_1965;;;;;;;;;;Stavenhagen;Stefanie;NA;f;1965;;Neuwied;;;NA;;;;;;;;;;;;
DE_Stavridis_Konstantin_1969;;;;;;;;;;Stavridis;Konstantin;NA;m;1969;;Koln;;;NA;;;;;;;;;;;;
DE_Stawitz_Ingo_1950;;;;141938;;;;;;Stawitz;Ingo;NA;m;1950;NA;Hamburg;;;NA;;;;;;;;;;;;
DE_Stawitzki_Klaus_1943;;;;100950;;;;;;Stawitzki;Klaus;NA;m;01jan1943;NA;NA;;;NA;;;;;;;;;;;;
DE_Stec_Karl_1900;;;;9429;;;;;;Stec;Karl;NA;m;14dec1900;NA;Ustron/Ruland;;;NA;;;;;;;;;;;;
DE_Stech_Paul_1892;;;;9430;11002224;;;;;Stech;Paul;NA;m;17dec1892;30sep1956;Merseburg;;;NA;;;;;;;;;;;;
DE_Stechmann_Hans_1896;;;;9431;;;;;;Stechmann;Hans;NA;m;25jun1896;NA;Hannover;;;NA;;;;;;;;;;;;
DE_Steck_Britta_1965;;;;172213;;;;;;Steck;Britta;NA;f;01jan1965;NA;NA;;;NA;;;;;;;;;;;;
DE_Steck_Christian_1992;;;;;;;;;;Steck;Christian;NA;m;1992;;Backnang;;;NA;;;;;;;;;;;;
DE_Steck_Rainer_1959;;;;100635;;;;;;Steck;Rainer-Udo;NA;m;01jan1959;NA;NA;;;NA;;;;;;;;;;;;
DE_Steck_Zofia_1947;;;;;;;;;;Steck-Walicki;Zofia-Teresa;;f;1947;;;;;NA;;;;;;;;;;;;
DE_Steckel_Adolf_1889;;;;9432;;;;;;Steckel;Adolf;NA;m;26oct1889;08feb1955;Braunschweig;;;NA;;;;;;;;;;;;
DE_Steckel_Carsten_1957;;;;161959;;;;;;Steckel;Carsten;NA;m;01jan1957;NA;NA;;;NA;;;;;;;;;;;;
DE_Stecker_Emil_1886;;;;9433;;;;;;Stecker;Emil;NA;m;17jan1886;NA;Braunau/Boehmen;;;NA;;;;;;;;;;;;
DE_Stecker_Josef_1916;;;;9434;11002225;;;;;Stecker;Josef;NA;m;07dec1916;24jan2008;Wehm/Krs Aschendorf;;;Dr;;;;;;;;;;;;
DE_Steckhan_Guenther_1932;;;;141853;;;;;;Steckhan;Guenther;NA;m;01jan1932;NA;NA;;;NA;;;;;;;;;;;;
DE_Stedler_Theobald_1903;;;;9435;;;;;;Stedler;Theobald-Henry;NA;m;02jan1903;NA;Meiningen;;;NA;;;;;;;;;;;;
DE_Stedtfeld_Marie_1952;;;;142151;;;;;;Stedtfeld;Marie-Luise;NA;f;01jan1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Stee_Hans_1921;;;;9436;;;;;;Stee;Hans;NA;m;15apr1921;NA;NA;;;NA;;;;;;;;;;;;
DE_Steemann_Derk_1956;;;;111565;;;;;;Steemann;Derk-Michels;NA;m;01jan1956;NA;NA;;;NA;;;;;;;;;;;;
DE_Steen_Antje_1937;;;;122281;11002226;;;;;Steen;Antje-Marie;NA;f;11mar1937;NC;NA;;;NA;;;;;;;;;;;;
DE_Steen_Hans_1937;;;;71646;;;;;;Steen;Hans-Joachim;NA;m;20apr1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Steenblock_Rainder_1948;;;;137064;11002806;;;;;Steenblock;Rainder-Bernd-Herbert-Walter;NA;m;29feb1948;NC;NA;;;NA;;;NoAccountOn092019;NA;;;;;;;;
DE_Steenbock_Ruth_1933;;;;81469;;;;;;Steenbock;Ruth;NA;f;05feb1933;NA;NA;;;NA;;;;;;;;;;;;
DE_Steenbreker_Wilfried_1952;;;;143180;;;;;;Steenbreker;Wilfried-Theodor;NA;m;01jan1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Steenken_Dirk_1941;;;;80530;;;;;;Steenken;Dirk;NA;m;15sep1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Steenkiste_Van_1951;;;;162401;;;;;;Steenkiste;Van-Michael;NA;m;01jan1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Steer_Johann_1958;;;;144527;;;;;;Steer;Johann;NA;m;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Stefanowsy_Norbert_1928;;;;80268;;;;;;Stefanowsy;Norbert;NA;m;11jul1928;NA;NA;;;NA;;;;;;;;;;;;
DE_Stefanutti_Anna_1955;;;;172425;;;;;;Stefanutti-Bscheidl;Anna-Elisabeth;NA;f;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffan_Jakob_1888;;;;9437;;;;;;Steffan;Jakob;NA;m;30dec1888;09feb1957;Oppenheim;;;NA;;;;;;;;;;;;
DE_Steffan_Theodor_1900;;;;9438;;;;;;Steffan;Theodor;NA;m;29jan1900;NA;Osnabrueck;;;NA;;;;;;;;;;;;
DE_Steffani_Winfried_1927;;;;9439;;;;;;Steffani;Winfried;NA;m;02jun1927;14aug2000;Znin/Posen (Polen);;;Prof Dr;;;;;;;;;;;;
DE_Steffel_Frank_1966;;;;162363;11004163;;;;;Steffel;Frank;NA;m;02mar1966;NC;Berlin;;;Dr.;;;franksteffel;26869088;;;;;;;;
DE_Steffen_Christian_1973;;;;;;;;;;Steffen-Stiehl;Christian;NA;m;1973;;Daun;;;NA;;;;;;;;;;;;
DE_Steffen_Dieter_1948;;;;142227;;;;;;Steffen;Dieter;NA;m;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Frank_1971;;;;141637;;;;;;Steffen;Frank;NA;m;01jan1971;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Friedrich_1891;;;;9440;;;;;;Steffen;Friedrich;NA;m;18nov1891;03oct1964;Bulsten;;;NA;;;;;;;;;;;;
DE_Steffen_Gerda_1948;;;;81953;;;;;;Steffen;Gerda;NA;f;29mar1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Gerhard_1942;;;;132224;;;;;;Steffen;Gerhard;NA;m;01jan1942;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Guenter_1941;;;;81366;;;;;;Steffen;Guenter;NA;m;17jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Hans_1956;;;;;;;;;;Steffen;Hans-Joachim;;m;1956;;;;;Dr.;;;;;;;;;;;;
DE_Steffen_Holger_1954;;;;;;;;;;Steffen;Holger;NA;m;1954;;Hamburg;;;NA;;;;;;;;;;;;
DE_Steffen_Jan_1973;;;;;;;;;;Steffen;Jan-Oliver;NA;m;1973;;Marburg;;;NA;;;;;;;;;;;;
DE_Steffen_Jens_1937;;;;121140;;;;;;Steffen;Jens-Gerd-Bruno-Richard;NA;m;01jan1937;NA;NA;;;Dr;;;;;;;;;;;;
DE_Steffen_Joachim_1922;;;;9441;;;;;;Steffen;Joachim-Jochen;NA;m;19sep1922;27sep1987;Kiel;;;NA;;;;;;;;;;;;
DE_Steffen_Karl_1932;;;;71538;;;;;;Steffen;Karl-Heinz;NA;m;22jun1932;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Klaus_1943;;;;138158;;;;;;Steffen;Klaus-Georg-Jan;NA;m;01jan1943;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Marlis_1946;;;;133593;;;;;;Steffen;Marlis;NA;f;01jan1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Sonja_1963;;;;172812;11004164;;;;;Steffen;Sonja-Amalie;NA;f;22oct1963;NC;Dreiborn;;;NA;;;SteffenSonja;702653022;;;;;;;;
DE_Steffen_Till_1973;;;;162566;;;;;;Steffen;Till;NA;m;01jan1973;NA;NA;;;Dr;;;;;;;;;;;;
DE_Steffen_Wilfried_1937;;;;141404;;;;;;Steffen;Wilfried;NA;m;01jan1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffen_Willi_1926;;;;9442;;;;;;Steffen;Willi;NA;m;15sep1926;NA;Loehne/Westfalen;;;NA;;;;;;;;;;;;
DE_Steffens_Albert_1911;;;;9443;;;;;;Steffens;Albert;NA;m;23apr1911;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffens_Alfred_1913;;;;111071;;;;;;Steffens;Alfred;NA;m;01jan1913;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffens_Barbara_1962;;;;142535;;;;;;Steffens;Barbara;NA;f;01jan1962;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffens_Joachim_1939;;;;70803;;;;;;Steffens;Joachim;NA;m;13mar1939;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffens_Johann_1906;;;;9444;;;;;;Steffens;Johann;NA;m;06feb1906;NA;Mayen;;;NA;;;;;;;;;;;;
DE_Steffens_Marie_1953;;;;100607;;;;;;Steffens;Marie-Luise;NA;f;01jan1953;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffens_Waltrud_1932;;;;110358;;;;;;Steffens;Waltrud;NA;f;01jan1932;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffens_Werner_1937;;;;9445;;;;;;Steffens;Werner;NA;m;09mar1937;NA;Magdeburg;;;NA;;;;;;;;;;;;
DE_Steffens_Wilhelmine_1913;;;;81970;;;;;;Steffens;Wilhelmine;NA;f;20nov1913;NA;NA;;;Dr;;;;;;;;;;;;
DE_Steffensky_Lieselotte_1946;;;;71178;;;;;;Steffensky;Lieselotte;NA;f;13mar1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Steffes_Ole_1959;;;;138506;;;;;;Steffes;Ole-Per;NA;m;01jan1959;NA;NA;;;NA;;;;;;;;;;;;
DE_Stefinger_Wolfgang_1985;;;;200274;11004414;;;;;Stefinger;Wolfgang;NA;m;20apr1985;NC;Munchen;;;Dr.;;;StefingerMdB;4866955749;;;;;;;;
DE_Stegelmann_Guenter_1909;;;;9446;;;;;;Stegelmann;Guenter;NA;m;24sep1909;11jan1988;Hamburg;;;NA;;;;;;;;;;;;
DE_Stegemann_Albert_1976;;;;162283;11004415;;;;;Stegemann;Albert;NA;m;09mar1976;NC;Nordhorn;;;NA;;;StegemannAlbert;1127961248493129728;;;;;;;;
DE_Stegemann_Karlheinz_1939;;;;80394;;;;;;Stegemann;Karlheinz;NA;m;07feb1939;NA;NA;;;NA;;;;;;;;;;;;
DE_Stegemann_Oliver_1972;;;;152105;;;;;;Stegemann;Oliver;NA;m;01jan1972;NA;NA;;;NA;;;;;;;;;;;;
DE_Stegemann_Ulrich_1978;;;;151951;;;;;;Stegemann;Ulrich;NA;m;01jan1978;NA;NA;;;NA;;;;;;;;;;;;
DE_Steger_Albert_1887;;;;9447;;;;;;Steger;Albert;NA;m;25may1887;NA;Augsburg;;;Dr;;;;;;;;;;;;
DE_Steger_Alfred_1898;;;;9448;;;;;;Steger;Alfred;NA;m;25sep1898;NA;&lt;;;NA;;;;;;;;;;;;
DE_Steger_Barbara_1941;;;;122319;;;;;;Steger;Barbara;NA;f;01jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Steger_Ulrich_1943;;;;80874;11002227;;;;;Steger;Ulrich;NA;m;08nov1943;NC;NA;;;Dr;;;;;;;;;;;;
DE_Stegers_Christoph_1948;;;;111862;;;;;;Stegers;Christoph-JM;NA;m;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Steggewentz_Derk_1952;;;;;;;;;;Steggewentz;Derk-Olaf;;m;1952;;;;;NA;;;;;;;;;;;;
DE_Steglich_Carmen_1972;;;;163423;;;;;;Steglich;Carmen;NA;f;01jan1972;NA;NA;;;NA;;;;;;;;;;;;
DE_Stegmaier_Hermine_1916;;;;9449;;;;;;Stegmaier;Hermine;NA;f;28feb1916;NA;NA;;;NA;;;;;;;;;;;;
DE_Stegmair_Paul_1952;;;;;;;;;;Stegmair;Paul;;m;1952;;;;;NA;;;;;;;;;;;;
DE_Stegmann_Alfred_1961;;;;;;;;;;Stegmann;Alfred;NA;m;1961;;Dortmund;;;NA;;;;;;;;;;;;
DE_Stegmann_Anton_1885;;;;9450;;;;;;Stegmann;Anton;NA;m;06oct1885;NA;Taldorf;;;Dr;;;;;;;;;;;;
DE_Stegmann_Christel_1919;;;;9451;;;;;;Stegmann;Christel;NA;f;26oct1919;NA;Hamburg;;;NA;;;;;;;;;;;;
DE_Stegmann_Erich_1912;;;;9452;;;;;;Stegmann;Erich;NA;m;04mar1912;NA;Darmstadt;;;NA;;;;;;;;;;;;
DE_Stegmann_Hans_1927;;;;9453;;;;;;Stegmann;Hans;NA;m;27dec1927;NA;Hirschberg;;;NA;;;;;;;;;;;;
DE_Stegmann_Johann_1905;;;;9454;;;;;;Stegmann;Johann;NA;m;07jan1905;NA;NA;;;NA;;;;;;;;;;;;
DE_Stegmann_Rudolf_1949;;;;71029;;;;;;Stegmann;Rudolf;NA;m;07feb1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Stegmann_Ulrich_1935;;;;71245;;;;;;Stegmann;Ulrich;NA;m;04mar1935;NA;NA;;;Dr;;;;;;;;;;;;
DE_Stegmueller_Albert_1934;;;;70714;;;;;;Stegmueller;Albert;NA;m;13mar1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Stegner_Artur_1907;;;;9455;11002228;;;;;Stegner;Artur;NA;m;10jun1907;05aug1986;Kattowitz/Oberschlesien;;;NA;;;;;;;;;;;;
DE_Stegner_Bernd_1967;;;;152674;;;;;;Stegner;Bernd;NA;m;01jan1967;NA;NA;;;NA;;;;;;;;;;;;
DE_Stehle_Bertha_1894;;;;9456;;;;;;Stehle;Bertha;NA;f;17oct1894;NA;Hausen-Raitbach;;;NA;;;;;;;;;;;;
DE_Stehle_German_1912;;;;9457;11002229;;;;;Stehle;German-Otto;NA;m;22nov1912;05jun1987;Ludwigsburg;;;NA;;;;;;;;;;;;
DE_Stehle_Ottmar_1942;;;;136406;;;;;;Stehle;Ottmar;NA;m;01jan1942;NA;NA;;;NA;;;;;;;;;;;;
DE_Stehle_Regine_1949;;;;136124;;;;;;Stehle;Regine-Claudia;NA;f;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Stehle_Rudolf_1946;;;;132834;;;;;;Stehle;Rudolf;NA;m;01jan1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Stehle_Susanne_1994;;;;;;;;;;Stehle;Susanne;NA;f;1994;;Rottweil;;;NA;;;;;;;;;;;;
DE_Stehr_Artur_1920;;;;9458;;;;;;Stehr;Arthur;NA;m;21oct1920;NA;NA;;;NA;;;;;;;;;;;;
DE_Stehr_Heinz_1946;;;;81848;;;;;;Stehr;Heinz-Artur;NA;m;06mar1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Stehr_Simone_1970;;;;;;;;;;Stehr;Simone-Tatjana;NA;f;1970;;Oberhausen;;;NA;;;;;;;;;;;;
DE_Steichele_Stephanie_1973;;;;;;;;;;Steichele-Guntrum;Stephanie;NA;f;1973;;Munchen;;;NA;;;;;;;;;;;;
DE_Steidl_Christian_1973;;;;;;;;;;Steidl;Christian;;m;1973;;;;;Dr.;;;;;;;;;;;;
DE_Steidle_Alexis_1986;;;;163127;;;;;;Steidle;Alexis;NA;f;01jan1986;NA;NA;;;NA;;;;;;;;;;;;
DE_Steidle_Manfred_1958;;;;173108;;;;;;Steidle;Manfred;NA;m;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Steier_Andreas_1972;;;;;11004903;;;;;Steier;Andreas;NA;m;07jan1972;NC;Trier;;;NA;;;AndreasSteier;3236928208;;;;;;;;
DE_Steifensand_Hans_1922;;;;9459;;;;;;Steifensand;Hans-Joachim;NA;m;19jan1922;NA;Berlin;;;NA;;;;;;;;;;;;
DE_Steiff_Joseph_1905;;;;9460;;;;;;Steiff;Joseph;NA;m;22jan1905;NA;Frankfurt/Main;;;NA;;;;;;;;;;;;
DE_Steiger_Alfred_1899;;;;9461;;;;;;Steiger;Alfred;NA;m;27dec1899;NA;Hannover;;;Dr;;;;;;;;;;;;
DE_Steiger_Guenther_1958;;;;171450;;;;;;Steiger;Guenther;NA;m;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Steiger_Otto_1915;;;;9462;;;;;;Steiger;Otto;NA;m;16jan1915;31mar1960;Stadt Liebau;;;NA;;;;;;;;;;;;
DE_Steiger_Robert_1901;;;;9463;;;;;;Steiger;Robert;NA;m;10jan1901;NA;Schwindratzheim;;;Dr;;;;;;;;;;;;
DE_Steiger_Wolfgang_1964;;;;132381;11002807;;;;;Steiger;Wolfgang;NA;m;30aug1964;NC;NA;;;NA;;;;;;;;;;;;
DE_Steigert_Marco_1974;;;;162308;;;;;;Steigert;Marco-Klaus-Willy;NA;m;1974;NA;NA;;;NA;;;;;;;;;;;;
DE_Steigert_Otto_1946;;;;162138;;;;;;Steigert;Otto-Albert;NA;m;01jan1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Steigerwald_Fritz_1936;;;;71584;;;;;;Steigerwald;Fritz;NA;m;23sep1936;NA;NA;;;NA;;;;;;;;;;;;
DE_Steigerwald_Robert_1925;;;;9464;;;;;;Steigerwald;Robert;NA;m;24mar1925;NA;Frankfurt/Main;;;Prof Dr;;;;;;;;;;;;
DE_Steigner_Johanna_1958;;;;137473;;;;;;Steigner-Herstein;Johanna;NA;f;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Steil_Elisabeth_1908;;;;9465;;;;;;Steil-Beuerle;Elisabeth;NA;f;24jun1908;NA;Berlin;;;Dr;;;;;;;;;;;;
DE_Steil_Heinz_1944;;;;120578;;;;;;Steil;Hermann-Heinz;NA;m;01jan1944;NA;NA;;;NA;;;;;;;;;;;;
DE_Steilberg_Hans_1884;;;;9466;;;;;;Steilberg;Hans-Richard;NA;m;27jan1884;NA;Straburg;;;NA;;;;;;;;;;;;
DE_Steiler_Hans_1918;;;;9467;;;;;;Steiler;Hans;NA;m;04dec1918;NA;Wuerzburg;;;NA;;;;;;;;;;;;
DE_Steiler_Konrad_1900;;;;9468;;;;;;Steiler;Konrad;NA;m;29apr1900;NA;NA;;;NA;;;;;;;;;;;;
DE_Steimer_Christine_1948;;;;161500;;;;;;Steimer;Christine;NA;f;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Steimer_Kurt_1921;;;;9469;;;;;;Steimer;Kurt-Rudolf;NA;m;02jun1921;NA;NA;;;NA;;;;;;;;;;;;
DE_Steimers_Alfred_1960;;;;137065;;;;;;Steimers;Alfred;NA;m;01jan1960;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Alexander_1932;;;;9470;;;;;;Stein;Alexander;NA;m;03feb1932;NA;Wyk/Foehr;;;NA;;;;;;;;;;;;
DE_Stein_Annerose_1934;;;;123035;;;;;;Stein;Annerose;NA;f;01jan1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Ansgar_1964;;;;152311;;;;;;Stein;Ansgar;NA;m;01jan1964;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_August_1906;;;;9471;;;;;;Stein;August;NA;m;22jun1906;NA;Hoerden/Krs Osterode;;;NA;;;;;;;;;;;;
DE_Stein_Bernd_1952;;;;121216;;;;;;Stein;Bernd;NA;m;01jan1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Bernhard_1946;;;;141925;;;;;;Stein;Bernhard-Benno;NA;m;01jan1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Carl_1894;;;;9472;;;;;;Stein;Carl-Friedrich;NA;m;23jun1894;05sep1975;Mannheim;;;NA;;;;;;;;;;;;
DE_Stein_Clemens_1905;;;;9473;;;;;;Stein;Clemens;NA;m;23jul1905;23aug1972;Herdorf;;;NA;;;;;;;;;;;;
DE_Stein_Dieter_1957;;;;172524;;;;;;Stein;Dieter;NA;m;1957;NA;Kirchbrombach;;;Dr.;;;;;;;;;;;;
DE_Stein_Elisabeth_1901;;;;9474;;;;;;Stein;Elisabeth;von;f;23jun1901;NA;Klagenfurt/Oesterreich;;;NA;;;;;;;;;;;;
DE_Stein_Ernst_1901;;;;9475;;;;;;Stein;Ernst;NA;m;17feb1901;NA;Kaan/Marienborn (Siegen);;;NA;;;;;;;;;;;;
DE_Stein_Florian_1983;;;;;;;;;;Stein;Florian-Carsten;;m;1983;;;;;NA;;;;;;;;;;;;
DE_Stein_Franz_1900;;;;9476;11002230;;;;;Stein;Franz;NA;m;26apr1900;14sep1967;Mainz;;;NA;;;;;;;;;;;;
DE_Stein_Gudrun_1954;;;;121544;;;;;;Stein;Gudrun;NA;f;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Guenter_1939;;;;152600;;;;;;Stein;Guenter;NA;m;01jan1939;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Guenter_1958;;;;110368;;;;;;Stein;Guenter;NA;m;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Gustav_1903;;;;9477;11002231;;;;;Stein;Gustav;NA;m;19apr1903;21oct1979;Duisburg;;;Prof;;;;;;;;;;;;
DE_Stein_Hannah_1949;;;;111292;;;;;;Stein;Hannah;NA;f;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Hans_1907;;;;9478;;;;;;Stein;Hans;NA;m;03nov1907;NA;Garbenteich;;;NA;;;;;;;;;;;;
DE_Stein_Hans_1965;;;;;;;;;;Stein;Hans-Hermann;;m;1965;;;;;NA;;;;;;;;;;;;
DE_Stein_Hartmut_1954;;;;161987;;;;;;Stein;Hartmut-Lothar;NA;m;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Heinrich_1891;;;;9479;;;;;;Stein;Heinrich;NA;m;23oct1891;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Hermann_1919;;;;9480;;;;;;Stein;Hermann;NA;m;18jun1919;28jan1995;Giessen;;;NA;;;;;;;;;;;;
DE_Stein_Horst_1960;;;;172506;;;;;;Stein;Horst-Peter;NA;m;1960;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Hubert_1926;;;;70200;;;;;;Stein;Hubert;NA;m;16oct1926;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Jan_1975;;;;;;;;;;Stein;Jan;NA;m;1975;;Erfurt;;;NA;;;;;;;;;;;;
DE_Stein_Jens_1970;;;;;11004904;;;;;Stein;Jens-Mathias;NA;m;21feb1970;NC;Kiel;;;NA;;;stonie_kiel;46498076;;;;;;;;
DE_Stein_Kevin_1984;;;;171841;;;;;;Stein;Kevin;NA;m;01jan1984;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Klaus_1890;;;;9481;;;;;;Stein;Klaus;NA;m;07jun1890;28may1974;890 Fraulautern/Saar;;;NA;;;;;;;;;;;;
DE_Stein_Ludwig_1920;;;;9482;;;;;;Stein;Ludwig;NA;m;09may1920;NA;Lisdorf;;;NA;;;;;;;;;;;;
DE_Stein_Paul_1920;;;;110721;;;;;;Stein;Paul;NA;m;01jan1920;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Peter_1968;;;;172669;11004416;;;;;Stein;Peter;NA;m;18jan1968;NC;Siegen;;;NA;;;Peter_Stein_CDU;2885729417;;;;;;;;
DE_Stein_Robert_1979;;;;;;;;;;Stein;Robert;NA;m;1979;;Hamm;;;NA;;;;;;;;;;;;
DE_Stein_Rolf_1963;;;;152297;;;;;;Stein;Rolf;NA;m;01jan1963;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Thomas_1950;;;;152066;;;;;;Stein;Thomas-Alexj;NA;m;01jan1950;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Uli_1957;;;;173083;;;;;;Stein;Uli;NA;m;01jan1957;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Ursula_1919;;;;9483;;;;;;Stein;Ursula;NA;f;27aug1919;NA;Berlin;;;NA;;;;;;;;;;;;
DE_Stein_Uwe_1962;;;;153356;;;;;;Stein;Uwe-Horst;NA;m;01jan1962;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Uwe_1970;;;;;;;;;;Stein;Uwe;NA;m;1970;;Opladen (Leverkusen);;;NA;;;;;;;;;;;;
DE_Stein_Volker_1950;;;;121710;;;;;;Stein;Volker;NA;m;01jan1950;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Walter_1936;;;;121869;;;;;;Stein;Walter;vom;m;01jan1936;NA;NA;;;NA;;;;;;;;;;;;
DE_Stein_Werner_1911;;;;9484;;;;;;Stein;Werner;vom;m;09feb1911;16jul1981;Wermelskirchen;;;NA;;;;;;;;;;;;
DE_Stein_Werner_1934;;;;80113;;;;;;Stein;Werner;NA;m;07may1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Steinbach_Christian_1921;;;;9485;;;;;;Steinbach;Christian;NA;m;25jun1921;NA;Olbersdorf/Oberlausitz;;;NA;;;;;;;;;;;;
DE_Steinbach_Erika_1943;;;;121592;11002808;;;;;Steinbach-Hermann;Erika;NA;f;25jul1943;NC;NA;;;NA;;;steinbacherika;425845268;;;;;;;;
DE_Steinbach_Jens_1978;;;;162466;;;;;;Steinbach;Jens;NA;m;01jan1978;NA;NA;;;NA;;;;;;;;;;;;
DE_Steinbach_Michael_1967;;;;143297;;;;;;Steinbach;Michael;NA;m;01jan1967;NA;NA;;;NA;;;;;;;;;;;;
DE_Steinbach_Petra_1944;;;;142691;;;;;;Steinbach;Petra-Martina;NA;f;01jan1944;NA;NA;;;NA;;;;;;;;;;;;
